group,subset,method_key,method,median_normalized_rf,median_bsd,mean_normalized_rf,mean_bsd
Amphibians,5,nearest_leaf_parent,Nearest Parent,0.8382352941176471,0.36529830525695545,0.8333333333333335,0.36408114288091636
Amphibians,5,no_mcs,No MCS,0.8382352941176471,0.34090136775325147,0.8372549019607844,0.3403286849219293
Amphibians,5,supertree,Supertree-based,0.7941176470588235,0.3091260442493458,0.7759803921568629,0.3102587903950076
Amphibians,6,original,Proposed,0.3287671232876712,0.2870325366932419,0.3242009132420091,0.2873660714150255
Amphibians,6,at_root,Root Attach,0.7945205479452054,0.363987613564996,0.789041095890411,0.37988959730904165
Amphibians,6,nearest_leaf_parent,Nearest Parent,0.7945205479452054,0.39205564096228834,0.7977168949771689,0.39994941077447027
Amphibians,6,no_mcs,No MCS,0.8013698630136986,0.3566480971857284,0.7963470319634703,0.36637552562674247
Amphibians,6,supertree,Supertree-based,0.7328767123287672,0.31635901905430663,0.7187214611872145,0.32703056801738944
Amphibians,7,original,Proposed,0.19871794871794873,0.23071263201862757,0.1871794871794872,0.25137746326439164
Amphibians,7,at_root,Root Attach,0.8076923076923077,0.30480668844845227,0.8076923076923079,0.31150972648122993
Amphibians,7,nearest_leaf_parent,Nearest Parent,0.8141025641025641,0.3561030178484226,0.8128205128205129,0.355167139249205
Amphibians,7,no_mcs,No MCS,0.8076923076923077,0.3048066892006044,0.8059829059829061,0.3115097218193255
Amphibians,7,supertree,Supertree-based,0.7564102564102564,0.225926212887071,0.755128205128205,0.23474944259736136
Amphibians,8,original,Proposed,0.25903614457831325,0.2655411989526918,0.26706827309236947,0.26350211878373403
Amphibians,8,at_root,Root Attach,0.7951807228915663,0.3723718289251815,0.7694779116465864,0.37435155057096753
Amphibians,8,nearest_leaf_parent,Nearest Parent,0.8072289156626506,0.38030174392861993,0.7899598393574299,0.3784570088971772
Amphibians,8,no_mcs,No MCS,0.7951807228915663,0.37567257688755534,0.7678714859437752,0.3786971308029472
Amphibians,8,supertree,Supertree-based,0.7228915662650602,0.2959761075232482,0.6935742971887551,0.30175872895549466
Amphibians,9,original,Proposed,0.3068181818181818,0.2843059523213645,0.29848484848484846,0.2906248385290141
Amphibians,9,at_root,Root Attach,0.7784090909090908,0.4047507993274734,0.7731060606060607,0.39894649926130205
Amphibians,9,nearest_leaf_parent,Nearest Parent,0.8068181818181818,0.42210149762842125,0.7886363636363638,0.42271469054293836
Amphibians,9,no_mcs,No MCS,0.7840909090909091,0.40600156396675624,0.7761363636363635,0.39937967562981813
Amphibians,9,supertree,Supertree-based,0.7329545454545454,0.35077644659486196,0.7117424242424243,0.3463018620831465
Amphibians,10,original,Proposed,0.3333333333333333,0.27581666580995173,0.33082437275985666,0.27441467917341383
Amphibians,10,at_root,Root Attach,0.7956989247311828,0.3566697501045889,0.7924731182795698,0.364999952149156
Amphibians,10,nearest_leaf_parent,Nearest Parent,0.7956989247311828,0.38426749963992707,0.7942652329749103,0.3754726326568466
Amphibians,10,no_mcs,No MCS,0.8064516129032258,0.3526235535565668,0.8071684587813619,0.3516869366936905
Amphibians,10,supertree,Supertree-based,0.7365591397849462,0.2978714095727556,0.7301075268817204,0.29994880463115847
Amphibians,11,original,Proposed,0.22448979591836735,0.27584659784482857,0.22074829931972786,0.27379323787721
Amphibians,11,at_root,Root Attach,0.7959183673469388,0.3525411330704528,0.7901360544217687,0.364458682212531
Amphibians,11,nearest_leaf_parent,Nearest Parent,0.8010204081632653,0.3827853433059414,0.8000000000000002,0.37873218732877745
Amphibians,11,no_mcs,No MCS,0.8010204081632653,0.35511886823834654,0.7911564625850341,0.3654689821030316
Amphibians,11,supertree,Supertree-based,0.7244897959183674,0.3156791859004138,0.7122448979591838,0.3190707590728125
Amphibians,12,original,Proposed,0.33495145631067963,0.2831288890922009,0.32394822006472496,0.29701675939083494
Amphibians,12,at_root,Root Attach,0.7961165048543689,0.37674663992155655,0.8029126213592234,0.38109421684242684
Amphibians,12,nearest_leaf_parent,Nearest Parent,0.8058252427184466,0.3811621714677526,0.816504854368932,0.37357230159180366
Amphibians,12,no_mcs,No MCS,0.8058252427184466,0.38263472037993823,0.8171521035598707,0.38386425987049744
Amphibians,12,supertree,Supertree-based,0.7475728155339806,0.32974147233325907,0.7423948220064723,0.3310098623030217
Amphibians,13,original,Proposed,0.2638888888888889,0.22994731867353757,0.2589506172839506,0.23437855011336498
Amphibians,13,at_root,Root Attach,0.7870370370370371,0.3717566844123036,0.7777777777777779,0.3583828768834244
Amphibians,13,nearest_leaf_parent,Nearest Parent,0.7916666666666667,0.4261172785771383,0.7805555555555553,0.4203844588131989
Amphibians,13,no_mcs,No MCS,0.7916666666666667,0.3731071942235028,0.7787037037037036,0.36002010242425847
Amphibians,13,supertree,Supertree-based,0.7453703703703703,0.29644594925961115,0.7317901234567903,0.2983912799922279
Amphibians,14,original,Proposed,0.3407079646017699,0.25919006016493706,0.33274336283185835,0.2653741831384223
Amphibians,14,at_root,Root Attach,0.7964601769911505,0.3888308326868761,0.7855457227138644,0.3841059241348196
Amphibians,14,nearest_leaf_parent,Nearest Parent,0.8008849557522124,0.3778596761230541,0.7946902654867257,0.377329802225959
Amphibians,14,no_mcs,No MCS,0.8008849557522124,0.3926328668184458,0.7896755162241889,0.38982276462783744
Amphibians,14,supertree,Supertree-based,0.7345132743362832,0.32564144561971387,0.7342182890855457,0.332603192531121
Amphibians,15,original,Proposed,0.3813559322033898,0.2845967659468923,0.3759887005649717,0.29009615227192026
Amphibians,15,at_root,Root Attach,0.7754237288135594,0.3631559828240821,0.7785310734463278,0.3699880981902411
Amphibians,15,nearest_leaf_parent,Nearest Parent,0.8008474576271186,0.3557688963506822,0.8014124293785311,0.3556008111140425
Amphibians,15,no_mcs,No MCS,0.7838983050847458,0.3648404057677225,0.7836158192090396,0.3727469185015514
Amphibians,15,supertree,Supertree-based,0.7076271186440678,0.3021121767284688,0.7110169491525424,0.3034268882234796
Amphibians,16,original,Proposed,0.41056910569105687,0.25241878204691326,0.4024390243902438,0.23641486132802353
Amphibians,16,at_root,Root Attach,0.8292682926829269,0.391124484485733,0.8121951219512196,0.3842697049051589
Amphibians,16,nearest_leaf_parent,Nearest Parent,0.8333333333333334,0.4406123972148911,0.8203252032520324,0.4486578763250815
Amphibians,16,no_mcs,No MCS,0.8292682926829269,0.39248389948214724,0.8130081300813008,0.3845367953473811
Amphibians,16,supertree,Supertree-based,0.7520325203252032,0.3061112643139249,0.7411924119241193,0.3042813815103374
Amphibians,17,original,Proposed,0.37890625,0.27370934435323313,0.37473958333333335,0.2671643003136138
Amphibians,17,at_root,Root Attach,0.7734375,0.3837985319443891,0.7888020833333333,0.375770048398456
Amphibians,17,nearest_leaf_parent,Nearest Parent,0.78515625,0.37786076065223156,0.7989583333333333,0.37744458389353586
Amphibians,17,no_mcs,No MCS,0.77734375,0.38859740804139536,0.7921875,0.38004341787203344
